v,h,year,month,t2m_mean,t2m_std,precip_mean,precip_std
4,9,2100,8,292.6094,1.85,0.0009,0.0018
4,9,2100,9,289.5247,2.0297,0.0004,0.0009
4,9,2100,10,286.9148,2.4036,0.0037,0.0046
4,9,2100,11,281.5141,2.6622,0.0032,0.0051
4,9,2100,12,273.7167,4.1031,0.0032,0.0039
4,10,2051,1,270.0361,3.6104,0.0013,0.0026
4,10,2051,2,272.8389,4.9391,0.0028,0.0044
4,10,2051,3,276.2184,4.4629,0.0024,0.0044
4,10,2051,4,280.5134,4.1945,0.0022,0.0045
4,10,2051,5,288.5045,4.0229,0.0029,0.0061
4,10,2051,6,291.2462,3.6398,0.0027,0.0053
4,10,2051,7,294.0505,2.7256,0.0029,0.0059
4,10,2051,8,292.9804,2.6597,0.0027,0.0056
4,10,2051,9,288.1933,3.758,0.0021,0.0044
4,10,2051,10,283.236,4.2398,0.0015,0.0042
4,10,2051,11,278.067,4.4056,0.0022,0.0036
4,10,2051,12,268.3766,5.2538,0.0008,0.0019
4,10,2052,1,270.0105,5.1687,0.0014,0.0029
4,10,2052,2,271.7553,4.8569,0.0019,0.0043
4,10,2052,3,277.2125,3.5796,0.0024,0.0052
4,10,2052,4,282.792,3.8526,0.0014,0.0031
4,10,2052,5,288.2263,4.1085,0.0028,0.0059
4,10,2052,6,292.2287,4.0297,0.0026,0.0062
4,10,2052,7,295.6492,2.6629,0.0017,0.0034
4,10,2052,8,294.2761,2.7747,0.0014,0.0034
4,10,2052,9,290.3185,4.2058,0.0017,0.0038
4,10,2052,10,283.3337,3.4887,0.002,0.0047
4,10,2052,11,277.531,4.8187,0.0029,0.0052
4,10,2052,12,272.3896,4.254,0.0022,0.0038
4,10,2053,1,268.7249,6.1929,0.0016,0.0031
4,10,2053,2,273.0609,3.8066,0.0017,0.0039
4,10,2053,3,274.7715,6.0774,0.0024,0.0035
4,10,2053,4,280.6901,4.8447,0.0027,0.0051
4,10,2053,5,286.3909,3.9371,0.0028,0.0055
4,10,2053,6,290.2767,3.5763,0.0034,0.0067
4,10,2053,7,295.2483,2.1108,0.0024,0.0053
4,10,2053,8,294.3478,3.1099,0.0013,0.0039
4,10,2053,9,290.4748,3.3527,0.0014,0.0033
4,10,2053,10,281.7213,5.0069,0.0021,0.0053
4,10,2053,11,272.7165,4.5439,0.0014,0.0034
4,10,2053,12,270.8857,3.8662,0.0019,0.003
4,10,2054,1,269.9191,4.0417,0.0014,0.0028
4,10,2054,2,272.312,4.1559,0.002,0.0045
4,10,2054,3,275.5247,3.6338,0.0021,0.0043
4,10,2054,4,282.2798,4.9765,0.0021,0.0044
4,10,2054,5,287.949,3.653,0.0033,0.0063
4,10,2054,6,293.0759,2.9935,0.0028,0.0059
4,10,2054,7,294.866,2.6024,0.0018,0.0038
4,10,2054,8,295.0488,2.4194,0.001,0.0023
4,10,2054,9,288.4849,5.1144,0.0015,0.0037
4,10,2054,10,282.7715,3.4095,0.0014,0.0035
4,10,2054,11,269.4829,5.6718,0.0027,0.0048
4,10,2054,12,270.5552,5.5578,0.0017,0.0028
4,10,2055,1,269.878,7.8049,0.0017,0.0032
4,10,2055,2,271.9492,2.8081,0.0014,0.0031
4,10,2055,3,277.5801,4.1885,0.0014,0.0033
4,10,2055,4,280.9841,3.7339,0.0026,0.0051
4,10,2055,5,288.4022,3.2115,0.0023,0.0048
4,10,2055,6,290.1616,2.9753,0.0029,0.0054
4,10,2055,7,295.6056,2.8949,0.0015,0.0038
4,10,2055,8,294.9604,2.4194,0.0013,0.0036
4,10,2055,9,291.1585,3.9266,0.001,0.0027
4,10,2055,10,283.5513,3.738,0.0012,0.003
4,10,2055,11,278.0965,4.552,0.0023,0.0057
4,10,2055,12,267.1772,8.733,0.0028,0.004
4,10,2056,1,271.0378,3.6881,0.001,0.0025
4,10,2056,2,268.4227,4.9944,0.0006,0.0014
4,10,2056,3,276.0721,4.5762,0.0041,0.0055
4,10,2056,4,280.997,3.7316,0.0033,0.0057
4,10,2056,5,285.2473,4.4135,0.004,0.0068
4,10,2056,6,290.8542,3.7414,0.0022,0.0044
4,10,2056,7,294.8947,2.3829,0.0017,0.0038
4,10,2056,8,293.3433,2.7348,0.0022,0.0039
4,10,2056,9,292.4927,3.7365,0.0004,0.0012
4,10,2056,10,284.8496,4.9501,0.0012,0.0032
4,10,2056,11,275.4442,5.0985,0.0013,0.0039
4,10,2056,12,269.8717,5.4652,0.0032,0.0061
4,10,2057,1,271.2026,3.9176,0.0014,0.0027
4,10,2057,2,269.6512,5.8805,0.0022,0.0044
4,10,2057,3,272.4959,3.9099,0.003,0.0059
4,10,2057,4,279.7847,4.7008,0.0024,0.0049
4,10,2057,5,286.5171,2.8294,0.0035,0.0062
4,10,2057,6,291.6217,4.346,0.0022,0.0052
4,10,2057,7,293.8579,2.2397,0.003,0.0045
4,10,2057,8,291.9969,2.5909,0.0022,0.0047
4,10,2057,9,288.8728,3.0162,0.0012,0.003
4,10,2057,10,284.4189,3.7556,0.0005,0.002
4,10,2057,11,277.3927,4.2062,0.0016,0.0031
4,10,2057,12,271.3755,4.0922,0.0017,0.0037
4,10,2058,1,269.3555,4.9735,0.0015,0.0033
4,10,2058,2,270.805,5.1831,0.0011,0.0026
4,10,2058,3,276.8606,4.7755,0.002,0.0042
4,10,2058,4,280.4739,5.1562,0.0023,0.0044
4,10,2058,5,287.6142,5.2526,0.0034,0.0069
4,10,2058,6,291.2984,3.5891,0.0027,0.0056
4,10,2058,7,295.6263,2.5592,0.0013,0.0032
4,10,2058,8,294.3465,2.6712,0.0013,0.0032
4,10,2058,9,290.0198,2.6737,0.0014,0.0032
4,10,2058,10,285.4545,4.2436,0.0006,0.0017
4,10,2058,11,280.1542,4.8297,0.0026,0.0047
4,10,2058,12,268.7945,5.277,0.0021,0.0029
4,10,2059,1,269.2707,4.5494,0.0022,0.0038
4,10,2059,2,272.1866,6.0938,0.0027,0.0054
4,10,2059,3,278.5503,4.5989,0.0018,0.0045
4,10,2059,4,285.3612,4.4911,0.002,0.0051
4,10,2059,5,287.2487,4.2112,0.0022,0.0047
4,10,2059,6,292.8681,3.2361,0.0014,0.0029
4,10,2059,7,294.9297,2.9834,0.0021,0.0051
4,10,2059,8,294.9996,2.4607,0.0013,0.0028
4,10,2059,9,290.2281,4.0447,0.0017,0.0041
4,10,2059,10,284.8677,4.801,0.0014,0.0042
4,10,2059,11,277.8464,3.1765,0.0031,0.0043
4,10,2059,12,273.2679,4.5953,0.0029,0.0044
4,10,2060,1,266.8495,5.5185,0.0032,0.005
4,10,2060,2,263.4551,6.6083,0.0018,0.0035
4,10,2060,3,272.7274,4.1776,0.0019,0.004
4,10,2060,4,282.1983,4.9151,0.0018,0.0042
4,10,2060,5,285.9032,3.5938,0.0021,0.0041
4,10,2060,6,292.2011,3.7034,0.0017,0.004
4,10,2060,7,294.9357,2.9098,0.0015,0.0038
4,10,2060,8,294.6958,2.8068,0.0019,0.0039
4,10,2060,9,291.5317,4.0872,0.0012,0.003
4,10,2060,10,283.3715,3.704,0.0016,0.0039
4,10,2060,11,275.4766,4.4884,0.0018,0.003
4,10,2060,12,267.8187,5.591,0.0017,0.0032
4,10,2091,1,272.6114,3.4401,0.0008,0.0019
4,10,2091,2,272.3771,4.471,0.0024,0.0045
4,10,2091,3,274.8277,4.9557,0.0024,0.0054
4,10,2091,4,281.9558,4.5726,0.0021,0.0047
4,10,2091,5,287.0273,4.1127,0.0035,0.0068
4,10,2091,6,292.6128,3.982,0.0015,0.0035
4,10,2091,7,294.4507,2.898,0.0021,0.0056
4,10,2091,8,294.9334,2.4875,0.0011,0.0029
4,10,2091,9,290.1096,3.9063,0.0011,0.0034
4,10,2091,10,284.2292,5.0009,0.0025,0.0056
4,10,2091,11,276.9009,5.6365,0.0037,0.0054
4,10,2091,12,272.6274,4.0705,0.003,0.0047
4,10,2092,1,271.3907,4.582,0.0033,0.0043
4,10,2092,2,271.331,4.3579,0.0019,0.0039
4,10,2092,3,274.8832,5.7086,0.0025,0.0053
4,10,2092,4,278.8512,3.9402,0.0027,0.0049
4,10,2092,5,285.3785,3.8391,0.0023,0.0044
4,10,2092,6,291.7116,3.2144,0.0025,0.0055
4,10,2092,7,293.3952,2.4283,0.0017,0.0036
4,10,2092,8,294.3155,2.5322,0.0008,0.0018
4,10,2092,9,290.8832,3.3292,0.001,0.0027
4,10,2092,10,282.1364,3.6169,0.0017,0.0043
4,10,2092,11,276.7842,5.528,0.0018,0.0029
4,10,2092,12,271.931,5.241,0.0027,0.0054
4,10,2093,1,271.5944,3.8066,0.0015,0.0028
4,10,2093,2,267.1805,7.2414,0.0017,0.0034
4,10,2093,3,277.1818,4.3426,0.0029,0.0058
4,10,2093,4,280.2682,3.8156,0.0024,0.0046
4,10,2093,5,285.4955,3.247,0.0043,0.0077
4,10,2093,6,290.1212,3.3941,0.0043,0.0074
4,10,2093,7,295.0402,2.2795,0.0016,0.0036
4,10,2093,8,293.6716,2.6626,0.0013,0.0029
4,10,2093,9,288.7629,3.7293,0.0019,0.0044
4,10,2093,10,282.2636,4.9001,0.0016,0.0041
4,10,2093,11,277.7249,3.9827,0.0025,0.0041
4,10,2093,12,271.9503,4.1721,0.0018,0.0029
4,10,2094,1,271.2251,4.4206,0.0017,0.0029
4,10,2094,2,272.6964,5.5344,0.0023,0.0043
4,10,2094,3,275.1563,5.0389,0.0035,0.007
4,10,2094,4,280.8816,5.0669,0.0027,0.0052
4,10,2094,5,287.2393,3.9418,0.0027,0.0058
4,10,2094,6,291.8737,3.1825,0.0022,0.0044
4,10,2094,7,294.1562,2.8619,0.0023,0.0045
4,10,2094,8,295.307,2.3513,0.001,0.0031
4,10,2094,9,291.4695,3.8992,0.0009,0.0026
4,10,2094,10,285.2521,3.6966,0.0021,0.0051
4,10,2094,11,276.7977,3.6187,0.0025,0.0038
4,10,2094,12,272.1701,4.2467,0.0016,0.0033
4,10,2095,1,272.426,3.7448,0.0017,0.0033
4,10,2095,2,271.6028,5.029,0.0015,0.003
4,10,2095,3,272.0159,4.2414,0.0031,0.005
4,10,2095,4,278.6191,4.1532,0.0019,0.004
4,10,2095,5,287.21,3.7411,0.0025,0.005
4,10,2095,6,291.0017,2.3017,0.0025,0.0051
4,10,2095,7,295.3614,2.8034,0.0013,0.0031
4,10,2095,8,295.5956,2.6051,0.001,0.0027
4,10,2095,9,290.3982,5.2745,0.0018,0.0042
4,10,2095,10,284.0376,3.2726,0.0019,0.0038
4,10,2095,11,273.9102,8.0469,0.0025,0.0041
4,10,2095,12,271.2426,5.8371,0.0023,0.0035
4,10,2096,1,269.1115,3.968,0.0018,0.0035
4,10,2096,2,267.0282,5.4245,0.0017,0.0034
4,10,2096,3,270.0468,5.562,0.0022,0.0048
4,10,2096,4,282.8273,5.012,0.0023,0.0048
4,10,2096,5,287.1104,3.7464,0.0022,0.0048
4,10,2096,6,291.9776,4.0156,0.0014,0.0037
4,10,2096,7,297.401,2.5939,0.0013,0.0023
4,10,2096,8,295.4418,3.4143,0.0017,0.0042
4,10,2096,9,289.653,3.3908,0.0018,0.0044
4,10,2096,10,284.0425,3.452,0.0011,0.0032
4,10,2096,11,279.2415,4.9221,0.0023,0.005
4,10,2096,12,269.7921,4.6969,0.0018,0.0032
4,10,2097,1,271.1899,4.121,0.0019,0.0031
4,10,2097,2,273.907,2.9249,0.0012,0.0024
4,10,2097,3,278.281,5.2644,0.0012,0.0032
4,10,2097,4,281.1908,3.9546,0.003,0.0053
4,10,2097,5,285.7623,4.1469,0.0027,0.0051
4,10,2097,6,291.2189,2.9055,0.0023,0.0046
4,10,2097,7,294.1685,2.9614,0.0019,0.0038
4,10,2097,8,294.6576,2.4141,0.0022,0.0047
4,10,2097,9,290.6306,3.7032,0.0009,0.0031
4,10,2097,10,281.7935,3.8759,0.0018,0.0047
4,10,2097,11,276.0667,3.9511,0.0022,0.004
4,10,2097,12,271.3712,3.3825,0.0016,0.0025
4,10,2098,1,271.2165,3.9552,0.0014,0.0027
4,10,2098,2,272.9631,3.9279,0.0018,0.0036
4,10,2098,3,272.3921,4.5674,0.002,0.0041
4,10,2098,4,279.8254,3.7204,0.0028,0.0056
4,10,2098,5,286.7353,4.4715,0.002,0.0047
4,10,2098,6,292.2379,3.7776,0.0028,0.0055
4,10,2098,7,295.9595,2.6368,0.002,0.0041
4,10,2098,8,294.9281,2.1275,0.001,0.0027
4,10,2098,9,287.8062,3.2105,0.0021,0.0041
4,10,2098,10,283.4111,3.736,0.0016,0.0049
4,10,2098,11,277.4479,4.1312,0.0016,0.0029
4,10,2098,12,270.2825,4.8225,0.0013,0.0026
4,10,2099,1,272.0926,2.2531,0.0008,0.0016
4,10,2099,2,272.6372,3.5542,0.0006,0.0017
4,10,2099,3,274.6604,5.2281,0.0029,0.0064
4,10,2099,4,282.2815,3.3572,0.0038,0.0074
4,10,2099,5,287.2852,3.158,0.0027,0.0052
4,10,2099,6,290.8961,2.5038,0.0032,0.0053
4,10,2099,7,294.2822,2.4324,0.0026,0.0047
4,10,2099,8,293.3083,2.446,0.0017,0.0037
4,10,2099,9,289.9991,3.984,0.0007,0.0018
4,10,2099,10,283.2884,4.7627,0.001,0.0023
4,10,2099,11,275.4327,4.1641,0.0015,0.0035
4,10,2099,12,272.2099,3.4656,0.0014,0.0027
4,10,2100,1,274.1467,3.4086,0.0017,0.0036
4,10,2100,2,273.0146,4.2865,0.003,0.0042
4,10,2100,3,274.9698,4.755,0.0024,0.0051
4,10,2100,4,280.6166,3.4387,0.0031,0.0048
4,10,2100,5,287.314,3.8559,0.0026,0.0054
4,10,2100,6,290.8485,3.8228,0.0031,0.0068
4,10,2100,7,293.2915,2.3078,0.0028,0.0061
4,10,2100,8,294.5533,3.0389,0.0015,0.0035
4,10,2100,9,287.7251,4.4281,0.0012,0.0025
4,10,2100,10,283.5801,3.7333,0.0015,0.0029
4,10,2100,11,276.9677,3.8333,0.0022,0.0056
4,10,2100,12,265.4534,6.2846,0.0022,0.0038
4,11,2051,1,266.6451,4.4966,0.0013,0.0025
4,11,2051,2,269.3146,6.0973,0.0015,0.0037
4,11,2051,3,274.6583,5.3229,0.0019,0.0046
4,11,2051,4,280.427,4.1246,0.0026,0.0059
4,11,2051,5,289.4223,3.8989,0.0037,0.0076
4,11,2051,6,293.2938,3.6481,0.0029,0.0058
4,11,2051,7,295.5325,3.1344,0.0043,0.0089
4,11,2051,8,293.7573,3.0067,0.004,0.0083
4,11,2051,9,289.6333,3.7653,0.0026,0.0052
4,11,2051,10,282.6221,4.0144,0.0017,0.0046
4,11,2051,11,276.7855,4.2664,0.0014,0.0039
4,11,2051,12,265.9584,6.2454,0.0011,0.0019
4,11,2052,1,266.2879,5.6145,0.001,0.0019
4,11,2052,2,268.3012,6.8968,0.0017,0.0042
4,11,2052,3,276.0027,4.2368,0.0024,0.0057
4,11,2052,4,281.1638,4.089,0.002,0.0042
4,11,2052,5,289.3228,4.3426,0.0029,0.0068
4,11,2052,6,292.7691,3.8161,0.0032,0.0076
4,11,2052,7,296.3871,2.6576,0.0023,0.0043
4,11,2052,8,294.7278,2.7987,0.0029,0.0069
4,11,2052,9,290.8173,4.9908,0.0028,0.006
4,11,2052,10,283.9611,3.5517,0.0017,0.004
4,11,2052,11,278.0247,4.5615,0.0016,0.004
4,11,2052,12,269.7624,4.7818,0.0016,0.0031
4,11,2053,1,265.153,6.6372,0.0016,0.003
4,11,2053,2,269.7611,4.767,0.002,0.005
4,11,2053,3,273.6629,7.5698,0.0021,0.0042
4,11,2053,4,280.9951,5.1095,0.0035,0.0067
4,11,2053,5,287.2892,4.1399,0.0033,0.0066
4,11,2053,6,292.5981,3.1619,0.0043,0.009
4,11,2053,7,295.1822,2.0906,0.0032,0.0074
4,11,2053,8,294.9678,3.0439,0.0018,0.0051
4,11,2053,9,290.0037,3.8088,0.0024,0.005
4,11,2053,10,281.6005,4.6623,0.0029,0.0066
4,11,2053,11,272.7806,4.1851,0.0015,0.0039
4,11,2053,12,269.0685,4.4215,0.0014,0.0029
4,11,2054,1,263.7151,5.4807,0.0014,0.0024
4,11,2054,2,268.6296,4.8995,0.0017,0.0041
4,11,2054,3,273.5961,4.5141,0.0027,0.0056
4,11,2054,4,281.9452,4.8201,0.0022,0.005
4,11,2054,5,288.3614,3.944,0.004,0.008
4,11,2054,6,295.253,2.8338,0.0038,0.0079
4,11,2054,7,294.4748,2.848,0.0027,0.0051
4,11,2054,8,295.1437,2.3691,0.002,0.0042
4,11,2054,9,287.3595,4.9998,0.0022,0.0051
4,11,2054,10,282.4104,3.4848,0.0019,0.0043
4,11,2054,11,269.8215,5.4372,0.0029,0.006
4,11,2054,12,268.6263,5.5913,0.0014,0.0029
4,11,2055,1,266.9149,8.4237,0.0015,0.0034
4,11,2055,2,269.563,3.3164,0.0015,0.0039
4,11,2055,3,273.3835,4.9704,0.0014,0.0036
4,11,2055,4,280.1083,3.6662,0.0027,0.0057
4,11,2055,5,288.9478,3.4068,0.0033,0.0062
4,11,2055,6,291.4243,2.7028,0.0035,0.007
4,11,2055,7,296.3262,2.9698,0.0022,0.0055
4,11,2055,8,294.484,2.4226,0.002,0.0053
4,11,2055,9,290.9356,3.856,0.0018,0.0039
4,11,2055,10,283.3712,4.5732,0.0018,0.0044
4,11,2055,11,276.5279,5.0002,0.0026,0.0065
4,11,2055,12,264.7934,8.4018,0.0023,0.0037
4,11,2056,1,266.7465,4.6731,0.0009,0.0021
4,11,2056,2,263.6146,5.5107,0.0007,0.0012
4,11,2056,3,274.7459,5.7177,0.0025,0.0052
4,11,2056,4,279.4479,4.4487,0.0029,0.0055
4,11,2056,5,286.1839,4.4154,0.0046,0.0083
4,11,2056,6,291.697,4.4023,0.0029,0.006
4,11,2056,7,294.779,2.417,0.0027,0.0065
4,11,2056,8,293.9591,2.7256,0.0037,0.0061
4,11,2056,9,291.5705,4.3764,0.0008,0.0021
4,11,2056,10,284.6602,4.7479,0.0014,0.0037
4,11,2056,11,275.2198,5.3183,0.0015,0.0039
4,11,2056,12,269.9175,5.8105,0.0029,0.006
4,11,2057,1,269.2753,4.4111,0.0014,0.0029
4,11,2057,2,267.9327,6.12,0.0021,0.0043
4,11,2057,3,271.958,4.564,0.0027,0.0068
4,11,2057,4,278.9153,4.6459,0.0025,0.0053
4,11,2057,5,286.4631,3.5328,0.004,0.0076
4,11,2057,6,292.9924,3.5608,0.0025,0.0059
4,11,2057,7,294.3681,2.0535,0.0038,0.0059
4,11,2057,8,291.6309,2.6474,0.0032,0.0068
4,11,2057,9,288.7353,3.2928,0.0025,0.0054
4,11,2057,10,282.1935,4.0454,0.0011,0.0033
4,11,2057,11,277.3455,3.6441,0.0018,0.0043
4,11,2057,12,270.8558,4.5855,0.0019,0.0052
4,11,2058,1,267.2776,5.5007,0.0018,0.0038
4,11,2058,2,267.9807,5.9988,0.0012,0.0027
4,11,2058,3,273.5261,5.8233,0.0026,0.0059
4,11,2058,4,280.4294,5.4606,0.0026,0.0058
4,11,2058,5,289.2577,5.636,0.0035,0.0074
4,11,2058,6,292.7468,3.4603,0.0036,0.0074
4,11,2058,7,295.2374,2.3502,0.0022,0.0049
4,11,2058,8,293.9305,2.7521,0.0031,0.0064
4,11,2058,9,289.1135,2.7773,0.0031,0.0061
4,11,2058,10,282.7834,4.4053,0.0008,0.0017
4,11,2058,11,279.575,4.8803,0.0016,0.0052
4,11,2058,12,266.4467,6.1081,0.0011,0.002
4,11,2059,1,266.2943,5.0948,0.0013,0.003
4,11,2059,2,270.9308,7.3301,0.003,0.0071
4,11,2059,3,277.4787,5.4868,0.002,0.0051
4,11,2059,4,283.7664,4.8515,0.0021,0.0054
4,11,2059,5,287.7083,4.9905,0.0028,0.0061
4,11,2059,6,294.0359,3.2897,0.0024,0.0046
4,11,2059,7,295.3348,2.8679,0.0026,0.0065
4,11,2059,8,294.93,2.8458,0.0019,0.0044
4,11,2059,9,290.5099,3.7792,0.0031,0.0063
4,11,2059,10,283.4685,5.0146,0.0017,0.0053
4,11,2059,11,277.5446,3.273,0.0019,0.0041
4,11,2059,12,270.9294,5.1886,0.0018,0.0037
4,11,2060,1,262.8006,6.2731,0.0024,0.0048
4,11,2060,2,259.2342,6.4421,0.0018,0.0037
4,11,2060,3,269.5525,4.9936,0.0015,0.004
4,11,2060,4,280.1427,6.0087,0.0023,0.0054
4,11,2060,5,286.1405,4.0458,0.0022,0.0052
4,11,2060,6,292.3819,4.195,0.0026,0.0057
4,11,2060,7,294.6381,2.9465,0.0026,0.0062
4,11,2060,8,294.3127,2.6094,0.0022,0.0047
4,11,2060,9,292.0895,4.3778,0.0014,0.004
4,11,2060,10,282.5111,4.0727,0.0019,0.0044
4,11,2060,11,275.0538,4.4271,0.0016,0.0033
4,11,2060,12,266.8725,5.9189,0.0013,0.0026
4,11,2091,1,269.5396,3.6198,0.0011,0.0023
4,11,2091,2,270.9185,5.2647,0.0022,0.0048
4,11,2091,3,272.4926,5.7184,0.0015,0.0046
4,11,2091,4,281.9749,3.9908,0.0027,0.0062
4,11,2091,5,287.6314,4.249,0.0033,0.007
4,11,2091,6,293.744,3.872,0.0032,0.0068
4,11,2091,7,295.3538,3.3029,0.0033,0.0076
4,11,2091,8,294.7958,2.7164,0.0015,0.0035
4,11,2091,9,289.3544,4.8176,0.0013,0.0042
4,11,2091,10,284.1828,5.3634,0.0028,0.0066
4,11,2091,11,276.5739,5.6187,0.0023,0.0053
4,11,2091,12,270.1403,4.7578,0.0018,0.0041
4,11,2092,1,267.5902,5.324,0.0023,0.0046
4,11,2092,2,268.2545,5.4766,0.0014,0.0037
4,11,2092,3,273.1431,6.6022,0.0026,0.0057
4,11,2092,4,278.7384,4.2311,0.0037,0.0068
4,11,2092,5,286.1207,4.6838,0.0031,0.006
4,11,2092,6,293.6842,3.3323,0.003,0.0064
4,11,2092,7,293.4814,2.2828,0.003,0.0058
4,11,2092,8,295.4545,2.7649,0.0021,0.0043
4,11,2092,9,290.0121,3.7566,0.0018,0.0043
4,11,2092,10,280.9247,4.4371,0.0018,0.0048
4,11,2092,11,276.0229,6.0524,0.0008,0.0021
4,11,2092,12,270.5713,6.3169,0.0019,0.0051
4,11,2093,1,268.6115,4.9071,0.001,0.0024
4,11,2093,2,265.3598,7.0767,0.0014,0.0027
4,11,2093,3,275.4962,5.784,0.0028,0.0064
4,11,2093,4,279.8064,4.4583,0.0027,0.0056
4,11,2093,5,286.1835,3.7405,0.0046,0.009
4,11,2093,6,292.2218,3.4451,0.0043,0.0078
4,11,2093,7,295.7528,2.3423,0.0023,0.0049
4,11,2093,8,293.8571,2.8349,0.0023,0.0049
4,11,2093,9,288.8953,3.767,0.0023,0.0053
4,11,2093,10,281.4453,4.8285,0.0024,0.0058
4,11,2093,11,277.2722,4.2719,0.001,0.0024
4,11,2093,12,270.9184,4.7829,0.0015,0.0033
4,11,2094,1,266.918,6.0299,0.0011,0.0022
4,11,2094,2,269.6447,5.7719,0.0013,0.003
4,11,2094,3,274.0727,5.8063,0.0027,0.0073
4,11,2094,4,279.5309,4.7121,0.0031,0.006
4,11,2094,5,286.8563,4.7421,0.003,0.0068
4,11,2094,6,291.8451,2.9941,0.0034,0.0062
4,11,2094,7,293.5882,2.8634,0.0037,0.0071
4,11,2094,8,294.3915,2.4495,0.002,0.0057
4,11,2094,9,290.6021,3.8522,0.0014,0.0039
4,11,2094,10,285.1832,3.545,0.0013,0.0041
4,11,2094,11,276.1369,4.4877,0.0015,0.0034
4,11,2094,12,270.2493,5.1166,0.0015,0.0033
4,11,2095,1,268.8771,5.4413,0.0012,0.0027
4,11,2095,2,267.6762,5.4103,0.0013,0.0028
4,11,2095,3,270.5048,4.3885,0.0025,0.0047
4,11,2095,4,278.2932,3.8621,0.0029,0.0061
4,11,2095,5,287.6689,3.9717,0.0033,0.0066
4,11,2095,6,291.072,2.114,0.0027,0.0058
4,11,2095,7,296.8982,2.6273,0.0014,0.0032
4,11,2095,8,296.4552,2.3545,0.0014,0.0037
4,11,2095,9,290.6467,6.1147,0.0029,0.006
4,11,2095,10,283.2648,3.1341,0.0017,0.0035
4,11,2095,11,274.0766,7.7752,0.0017,0.0037
4,11,2095,12,269.5094,6.5552,0.0014,0.0029
4,11,2096,1,268.5216,4.3477,0.0022,0.0047
4,11,2096,2,265.1429,6.0169,0.0017,0.0038
4,11,2096,3,268.833,5.8608,0.0025,0.0058
4,11,2096,4,282.8528,5.3921,0.0024,0.0058
4,11,2096,5,287.8876,4.0076,0.0026,0.0057
4,11,2096,6,293.6289,3.8242,0.0021,0.0053
4,11,2096,7,297.9319,2.7659,0.0019,0.0035
4,11,2096,8,296.1936,3.5796,0.0018,0.0043
4,11,2096,9,288.9521,3.6944,0.0029,0.0069
4,11,2096,10,282.924,3.9254,0.0013,0.0036
4,11,2096,11,278.6253,5.6242,0.0015,0.0046
4,11,2096,12,268.1693,5.2565,0.0015,0.0037
4,11,2097,1,267.7188,4.9375,0.0012,0.0026
4,11,2097,2,270.4513,4.0384,0.0012,0.0025
4,11,2097,3,276.08,6.5883,0.0009,0.0028
4,11,2097,4,281.3206,4.5349,0.003,0.0061
4,11,2097,5,286.0475,5.421,0.0033,0.0069
4,11,2097,6,291.522,2.7639,0.0024,0.0046
4,11,2097,7,294.2528,3.1131,0.0034,0.007
4,11,2097,8,294.9829,2.5688,0.0027,0.0059
4,11,2097,9,289.1113,3.8719,0.0015,0.0041
4,11,2097,10,281.8029,4.14,0.0027,0.0067
4,11,2097,11,275.5546,3.9518,0.0018,0.004
4,11,2097,12,268.1387,4.0673,0.0012,0.0021
4,11,2098,1,267.174,4.6714,0.001,0.0021
4,11,2098,2,270.0244,4.3538,0.0016,0.0039
4,11,2098,3,269.5947,4.9216,0.002,0.0048
4,11,2098,4,278.8828,4.1016,0.0031,0.0071
4,11,2098,5,286.2948,4.4376,0.0026,0.0057
4,11,2098,6,293.2119,3.8124,0.0038,0.0071
4,11,2098,7,296.8509,2.792,0.0031,0.0061
4,11,2098,8,294.814,2.1014,0.0022,0.005
4,11,2098,9,288.4264,3.7393,0.0032,0.0063
4,11,2098,10,282.0188,4.029,0.0021,0.0061
4,11,2098,11,276.4481,4.7012,0.001,0.0023
4,11,2098,12,268.507,4.9995,0.0013,0.0031
4,11,2099,1,269.5553,3.0135,0.0005,0.001
4,11,2099,2,269.2578,4.1121,0.0006,0.0017
4,11,2099,3,271.717,6.5931,0.0028,0.0071
4,11,2099,4,283.0362,3.6302,0.0039,0.0087
4,11,2099,5,287.3271,3.3099,0.003,0.0063
4,11,2099,6,293.3073,2.7224,0.0035,0.0062
4,11,2099,7,295.7635,2.4069,0.0035,0.0067
4,11,2099,8,293.5534,2.2796,0.0027,0.006
4,11,2099,9,288.6221,4.5207,0.0016,0.0034
4,11,2099,10,282.6127,5.9258,0.0011,0.0027
4,11,2099,11,276.1073,3.7209,0.0015,0.0037
4,11,2099,12,269.8941,4.5378,0.0011,0.0022
4,11,2100,1,269.5638,4.3301,0.001,0.0026
4,11,2100,2,271.3369,4.8451,0.0027,0.0048
4,11,2100,3,272.1752,5.3772,0.0023,0.006
4,11,2100,4,279.883,3.7575,0.0039,0.0062
4,11,2100,5,287.1189,4.4409,0.0023,0.006
4,11,2100,6,292.5954,3.5423,0.004,0.009
4,11,2100,7,294.0342,2.316,0.0034,0.0077
4,11,2100,8,294.9642,3.2905,0.0018,0.004
4,11,2100,9,287.5733,5.3277,0.0028,0.0048
4,11,2100,10,282.0124,4.1408,0.0015,0.0034
4,11,2100,11,276.9857,4.0277,0.0026,0.0068
4,11,2100,12,265.3077,7.0475,0.0029,0.0048
4,12,2051,1,266.4055,4.8698,0.0018,0.0033
4,12,2051,2,267.7655,5.2096,0.0029,0.0063
4,12,2051,3,273.3199,4.8517,0.0031,0.0057
