v,h,year,month,t2m_mean,t2m_std,precip_mean,precip_std
5,18,2059,9,300.9291,2.2806,0.0015,0.004
5,18,2059,10,298.0013,2.8108,0.001,0.0026
5,18,2059,11,291.1936,2.6566,0.0018,0.0034
5,18,2059,12,287.4717,1.7073,0.0018,0.003
5,18,2060,1,287.2595,1.4677,0.0015,0.0043
5,18,2060,2,289.9595,2.6708,0.0005,0.0012
5,18,2060,3,289.7044,2.5028,0.0014,0.0025
5,18,2060,4,292.6063,1.9597,0.0017,0.0033
5,18,2060,5,298.8553,2.7665,0.0001,0.0003
5,18,2060,6,301.6696,2.0367,0.0001,0.0005
5,18,2060,7,304.6068,1.055,0.0,0.0001
5,18,2060,8,305.961,1.2641,0.0001,0.0002
5,18,2060,9,300.9735,2.945,0.0025,0.0053
5,18,2060,10,296.0213,2.0392,0.0008,0.0022
5,18,2060,11,292.5574,2.6904,0.001,0.0016
5,18,2060,12,289.4738,1.503,0.0011,0.0022
5,18,2091,1,288.1879,1.1125,0.0008,0.0022
5,18,2091,2,288.7741,1.228,0.0006,0.0013
5,18,2091,3,290.8875,1.7378,0.0003,0.0012
5,18,2091,4,295.875,3.03,0.0004,0.001
5,18,2091,5,298.135,2.6129,0.0002,0.0008
5,18,2091,6,303.5882,2.334,0.0004,0.0011
5,18,2091,7,306.7883,1.7798,0.0001,0.0003
5,18,2091,8,306.8984,1.3046,0.0001,0.0004
5,18,2091,9,303.5728,1.7496,0.0003,0.0007
5,18,2091,10,298.3826,2.1065,0.002,0.0037
5,18,2091,11,294.4397,2.5853,0.0009,0.0021
5,18,2091,12,292.45,1.7775,0.0003,0.0007
5,18,2092,1,288.9608,2.1392,0.0016,0.0031
5,18,2092,2,289.279,1.8689,0.001,0.0021
5,18,2092,3,290.8177,2.066,0.002,0.0051
5,18,2092,4,294.0735,1.7418,0.0001,0.0003
5,18,2092,5,298.4315,2.7232,0.0004,0.001
5,18,2092,6,303.3961,1.7404,0.0003,0.0007
5,18,2092,7,306.4405,1.846,0.0001,0.0003
5,18,2092,8,307.0071,1.005,0.0,0.0002
5,18,2092,9,303.6298,1.9249,0.0004,0.0011
5,18,2092,10,298.3409,2.6936,0.0005,0.0013
5,18,2092,11,294.0547,1.4386,0.0002,0.0005
5,18,2092,12,289.7548,2.4036,0.0012,0.0023
5,18,2093,1,288.026,1.9433,0.001,0.0022
5,18,2093,2,288.6642,1.964,0.0009,0.002
5,18,2093,3,290.3224,1.8677,0.0014,0.0026
5,18,2093,4,293.8297,1.9129,0.0011,0.003
5,18,2093,5,296.4668,2.3724,0.0006,0.0012
5,18,2093,6,304.6661,2.5093,0.0005,0.0013
5,18,2093,7,306.0894,1.8209,0.0,0.0
5,18,2093,8,307.232,1.4261,0.0001,0.0003
5,18,2093,9,303.5157,2.216,0.0008,0.0025
5,18,2093,10,299.169,1.8203,0.0011,0.0023
5,18,2093,11,294.0396,2.011,0.0004,0.0014
5,18,2093,12,289.0452,1.6418,0.0013,0.0027
5,18,2094,1,287.9134,1.1729,0.001,0.0021
5,18,2094,2,290.0874,1.5025,0.0004,0.0009
5,18,2094,3,291.5172,2.6611,0.0014,0.0032
5,18,2094,4,294.3708,2.3139,0.0012,0.0026
5,18,2094,5,297.3463,2.467,0.001,0.0031
5,18,2094,6,301.7365,2.0962,0.0007,0.0024
5,18,2094,7,306.5205,1.8614,0.0,0.0001
5,18,2094,8,307.7887,1.2322,0.0001,0.0004
5,18,2094,9,304.1646,3.6495,0.0014,0.0028
5,18,2094,10,298.5348,3.0515,0.0011,0.0022
5,18,2094,11,292.4682,1.8933,0.0008,0.0017
5,18,2094,12,290.7079,2.382,0.0006,0.0021
5,18,2095,1,289.1826,2.0097,0.0009,0.002
5,18,2095,2,286.3915,1.911,0.0023,0.0037
5,18,2095,3,291.5854,2.3486,0.0011,0.0031
5,18,2095,4,294.0873,2.4315,0.0012,0.0028
5,18,2095,5,299.3664,3.2509,0.0,0.0001
5,18,2095,6,306.4465,1.6473,0.0001,0.0002
5,18,2095,7,308.0671,2.0222,0.0,0.0
5,18,2095,8,307.7891,1.8131,0.0001,0.0003
5,18,2095,9,304.6104,2.007,0.0003,0.0007
5,18,2095,10,300.7403,2.6847,0.0002,0.0005
5,18,2095,11,295.4091,2.4495,0.0003,0.001
5,18,2095,12,289.3557,2.2117,0.0014,0.0023
5,18,2096,1,289.9387,1.8251,0.0005,0.0015
5,18,2096,2,288.9504,1.9155,0.0011,0.0028
5,18,2096,3,289.377,2.4389,0.0008,0.0017
5,18,2096,4,292.4363,1.9118,0.0011,0.002
5,18,2096,5,296.1138,2.4857,0.0002,0.0008
5,18,2096,6,302.3755,2.036,0.0005,0.0014
5,18,2096,7,306.9384,1.5008,0.0001,0.0002
5,18,2096,8,307.3515,1.9414,0.0004,0.001
5,18,2096,9,302.3573,2.2475,0.0004,0.0013
5,18,2096,10,298.3632,2.2544,0.0009,0.0023
5,18,2096,11,293.4269,2.6249,0.0008,0.002
5,18,2096,12,291.0092,1.4926,0.0004,0.0009
5,18,2097,1,289.8548,1.4317,0.0006,0.0018
5,18,2097,2,291.5603,2.3856,0.0006,0.0014
5,18,2097,3,292.0228,2.6655,0.0003,0.0011
5,18,2097,4,294.7709,2.2812,0.0005,0.0014
5,18,2097,5,298.4978,1.8241,0.0015,0.0031
5,18,2097,6,304.4608,2.1597,0.0003,0.0006
5,18,2097,7,307.2837,1.6555,0.0001,0.0002
5,18,2097,8,307.4453,1.4461,0.0003,0.001
5,18,2097,9,304.052,1.832,0.0014,0.0033
5,18,2097,10,298.8925,2.5761,0.0013,0.0036
5,18,2097,11,294.0883,2.2246,0.0016,0.0033
5,18,2097,12,289.0822,1.7093,0.0025,0.0052
5,18,2098,1,287.265,1.164,0.0003,0.0007
5,18,2098,2,289.7393,1.7582,0.0006,0.0015
5,18,2098,3,291.9926,2.2574,0.0002,0.0006
5,18,2098,4,293.3839,2.5337,0.0006,0.0012
5,18,2098,5,298.1585,3.2889,0.0002,0.0007
5,18,2098,6,303.1741,2.5295,0.0,0.0002
5,18,2098,7,305.8478,1.4418,0.0,0.0
5,18,2098,8,307.1747,1.1262,0.0,0.0001
5,18,2098,9,303.8735,1.3652,0.0001,0.0004
5,18,2098,10,300.24,2.2088,0.0003,0.001
5,18,2098,11,294.3046,3.1553,0.0013,0.003
5,18,2098,12,290.6465,1.5944,0.0004,0.001
5,18,2099,1,287.2053,1.8013,0.0018,0.0039
5,18,2099,2,287.5063,1.1157,0.0007,0.0014
5,18,2099,3,291.2598,2.4667,0.001,0.0022
5,18,2099,4,294.1826,2.4148,0.0012,0.0023
5,18,2099,5,300.4231,2.9596,0.0001,0.0003
5,18,2099,6,304.6315,1.7849,0.0001,0.0004
5,18,2099,7,307.434,1.43,0.0001,0.0002
5,18,2099,8,308.2913,1.488,0.0001,0.0004
5,18,2099,9,305.5449,1.8344,0.0003,0.0011
5,18,2099,10,299.5326,2.2128,0.0021,0.0037
5,18,2099,11,295.7919,2.1897,0.0005,0.0017
5,18,2099,12,290.0674,1.7249,0.0012,0.0033
5,18,2100,1,288.7986,1.2339,0.0006,0.0014
5,18,2100,2,289.0458,2.3571,0.0012,0.0026
5,18,2100,3,291.0523,2.2714,0.0007,0.0022
5,18,2100,4,292.6788,2.2993,0.0005,0.0012
5,18,2100,5,298.9955,3.4759,0.0005,0.0016
5,18,2100,6,303.517,2.0019,0.0001,0.0003
5,18,2100,7,308.0891,1.9083,0.0002,0.0007
5,18,2100,8,308.7488,1.7283,0.001,0.0016
5,18,2100,9,304.2721,2.4239,0.0011,0.0028
5,18,2100,10,300.0686,1.9286,0.0002,0.0006
5,18,2100,11,294.4246,2.5153,0.0018,0.0029
5,18,2100,12,288.6585,2.3817,0.0023,0.0041
5,19,2051,1,285.8794,1.2995,0.0037,0.0056
5,19,2051,2,286.7943,1.5995,0.0025,0.0044
5,19,2051,3,288.5395,1.725,0.0015,0.0035
5,19,2051,4,291.0977,1.8023,0.0009,0.002
5,19,2051,5,293.4355,2.6414,0.0005,0.0011
5,19,2051,6,299.6788,1.5179,0.0,0.0001
5,19,2051,7,301.0621,1.2176,0.0,0.0001
5,19,2051,8,302.3148,1.0993,0.0001,0.0004
5,19,2051,9,299.6663,1.7516,0.0005,0.0015
5,19,2051,10,297.7076,1.849,0.0009,0.0021
5,19,2051,11,293.1192,2.4479,0.0022,0.0041
5,19,2051,12,289.1374,1.7934,0.0019,0.0038
5,19,2052,1,288.3598,1.2477,0.0008,0.0025
5,19,2052,2,287.6059,2.5637,0.0008,0.0018
5,19,2052,3,288.1654,2.213,0.0018,0.0039
5,19,2052,4,290.9762,1.8907,0.0008,0.0014
5,19,2052,5,296.0167,2.8266,0.0002,0.0004
5,19,2052,6,298.9478,2.5114,0.0002,0.0007
5,19,2052,7,300.8109,1.2256,0.0,0.0002
5,19,2052,8,301.9614,1.1581,0.0,0.0001
5,19,2052,9,300.7138,1.1277,0.0004,0.0011
5,19,2052,10,297.0464,1.9073,0.0023,0.0044
5,19,2052,11,293.1018,1.905,0.0013,0.0024
5,19,2052,12,287.7959,1.3612,0.0022,0.0041
5,19,2053,1,286.4154,1.2397,0.0024,0.0049
5,19,2053,2,286.8767,1.6692,0.0007,0.0014
5,19,2053,3,288.5465,1.1369,0.0016,0.0045
5,19,2053,4,290.5616,2.2425,0.0013,0.0022
5,19,2053,5,294.3394,2.9393,0.0004,0.0014
5,19,2053,6,297.7546,1.8005,0.0003,0.0005
5,19,2053,7,300.6795,1.4989,0.0002,0.0004
5,19,2053,8,302.1539,1.8288,0.0004,0.0009
5,19,2053,9,299.7819,1.6642,0.0007,0.0022
5,19,2053,10,297.543,2.0873,0.0007,0.0019
5,19,2053,11,291.2307,2.5816,0.0032,0.0049
5,19,2053,12,289.3603,1.2289,0.0005,0.0015
5,19,2054,1,288.7047,1.1164,0.0003,0.0011
5,19,2054,2,287.8077,1.6755,0.0023,0.0045
5,19,2054,3,287.7427,1.8129,0.0014,0.0031
5,19,2054,4,289.566,1.8043,0.0011,0.0026
5,19,2054,5,294.0623,2.2552,0.0006,0.0019
5,19,2054,6,298.5875,2.1088,0.0002,0.0005
5,19,2054,7,300.875,1.3707,0.0001,0.0003
5,19,2054,8,302.3717,1.2314,0.0002,0.0007
5,19,2054,9,300.8713,1.077,0.0006,0.0018
5,19,2054,10,298.1556,2.1478,0.0034,0.0071
5,19,2054,11,293.3506,1.4618,0.0019,0.0045
5,19,2054,12,289.6965,1.1548,0.0005,0.0016
5,19,2055,1,288.6103,1.0102,0.0023,0.0045
5,19,2055,2,288.214,1.9668,0.0023,0.0036
5,19,2055,3,288.7463,2.2273,0.001,0.0029
5,19,2055,4,290.164,1.2711,0.0014,0.0029
5,19,2055,5,295.3266,1.9271,0.0002,0.0007
5,19,2055,6,299.2874,2.1547,0.0003,0.0008
5,19,2055,7,300.5121,1.6261,0.0,0.0001
5,19,2055,8,302.1232,0.8662,0.0,0.0001
5,19,2055,9,299.4801,1.034,0.0004,0.0009
5,19,2055,10,297.6671,1.7434,0.0022,0.0049
5,19,2055,11,293.9198,1.4986,0.0013,0.0029
5,19,2055,12,287.6721,1.9644,0.0035,0.0059
5,19,2056,1,285.8294,1.858,0.0035,0.0064
5,19,2056,2,287.1563,1.4396,0.0016,0.0037
5,19,2056,3,288.2354,1.8546,0.0013,0.003
5,19,2056,4,290.7989,2.2958,0.001,0.002
5,19,2056,5,295.36,2.8944,0.0003,0.001
5,19,2056,6,299.0368,2.5926,0.0001,0.0005
5,19,2056,7,301.4835,2.0861,0.0001,0.0005
5,19,2056,8,302.5697,1.0855,0.0001,0.0003
5,19,2056,9,299.2551,1.4848,0.0003,0.0009
5,19,2056,10,296.4596,0.965,0.0012,0.0031
5,19,2056,11,293.6321,2.0022,0.0015,0.0038
5,19,2056,12,288.8543,1.0421,0.0017,0.0036
5,19,2057,1,288.4917,1.4451,0.0012,0.003
5,19,2057,2,289.4347,3.3777,0.0004,0.0011
5,19,2057,3,289.2041,1.6075,0.0007,0.0013
5,19,2057,4,291.4173,1.9471,0.001,0.0024
5,19,2057,5,293.3092,2.3383,0.001,0.0017
5,19,2057,6,298.7357,3.4191,0.0001,0.0005
5,19,2057,7,301.4608,1.6437,0.0,0.0002
5,19,2057,8,301.5882,1.1042,0.0001,0.0003
5,19,2057,9,300.2513,2.5443,0.0016,0.0039
5,19,2057,10,294.4778,1.7324,0.0018,0.0036
5,19,2057,11,292.0346,1.5818,0.0018,0.004
5,19,2057,12,289.0267,1.8046,0.002,0.0044
5,19,2058,1,285.3017,1.6122,0.0043,0.0086
5,19,2058,2,286.0561,1.644,0.0022,0.0037
5,19,2058,3,287.8222,1.5612,0.0009,0.0024
5,19,2058,4,290.3102,1.3255,0.0014,0.0025
5,19,2058,5,292.6824,1.8948,0.0003,0.0007
5,19,2058,6,297.1337,1.9292,0.0001,0.0003
5,19,2058,7,300.7789,1.2597,0.0001,0.0003
5,19,2058,8,302.3611,0.9802,0.0005,0.0014
5,19,2058,9,300.6002,1.7589,0.0006,0.0015
5,19,2058,10,297.0999,1.8136,0.0009,0.0023
5,19,2058,11,293.0107,1.9964,0.0012,0.0025
5,19,2058,12,286.7873,3.0926,0.0037,0.0068
5,19,2059,1,288.3446,1.3808,0.0008,0.0017
5,19,2059,2,286.9769,2.1163,0.0011,0.0021
5,19,2059,3,287.6806,1.2492,0.0016,0.0038
5,19,2059,4,291.4396,1.9939,0.0007,0.0015
5,19,2059,5,294.4147,1.9589,0.0007,0.0018
5,19,2059,6,298.9104,1.5363,0.0005,0.0012
5,19,2059,7,300.4477,1.3693,0.0001,0.0002
5,19,2059,8,303.0291,1.3302,0.0003,0.0006
5,19,2059,9,299.6259,1.4987,0.0015,0.0039
5,19,2059,10,297.3047,1.8137,0.0006,0.0016
5,19,2059,11,292.04,2.0876,0.0025,0.0059
5,19,2059,12,287.8037,1.7048,0.0034,0.0051
5,19,2060,1,287.1905,1.2718,0.0015,0.0044
5,19,2060,2,288.8663,2.5051,0.0003,0.0007
5,19,2060,3,288.9797,2.226,0.0014,0.0026
5,19,2060,4,291.0365,1.2722,0.0014,0.0025
5,19,2060,5,296.6027,2.3625,0.0002,0.0009
5,19,2060,6,298.9973,2.2129,0.0001,0.0003
5,19,2060,7,301.472,0.8814,0.0,0.0001
5,19,2060,8,302.4989,1.0068,0.0,0.0001
5,19,2060,9,300.9598,1.8534,0.0012,0.0029
5,19,2060,10,295.2896,2.0755,0.0017,0.0043
5,19,2060,11,293.0284,2.1318,0.0017,0.0037
5,19,2060,12,290.1553,1.2415,0.001,0.002
5,19,2091,1,287.9944,1.2498,0.0011,0.0025
5,19,2091,2,287.1618,1.2489,0.0018,0.0033
5,19,2091,3,289.3654,2.2478,0.0005,0.0018
5,19,2091,4,293.0822,2.9058,0.0008,0.0026
5,19,2091,5,295.7154,2.7008,0.0003,0.0009
5,19,2091,6,300.7526,2.2385,0.0,0.0001
5,19,2091,7,303.9581,1.281,0.0,0.0002
5,19,2091,8,304.3656,1.011,0.0,0.0
5,19,2091,9,301.7264,1.816,0.0004,0.0012
5,19,2091,10,297.6209,1.8896,0.0042,0.0083
5,19,2091,11,294.118,1.7303,0.0014,0.0034
5,19,2091,12,292.022,1.219,0.0002,0.0005
5,19,2092,1,289.7439,1.2824,0.0013,0.0027
5,19,2092,2,288.5033,1.7194,0.0016,0.0034
5,19,2092,3,289.9816,2.0152,0.0017,0.0046
5,19,2092,4,292.6823,1.8704,0.0001,0.0002
5,19,2092,5,295.8046,2.289,0.0006,0.0016
5,19,2092,6,301.723,2.0792,0.0001,0.0002
5,19,2092,7,303.9207,1.8253,0.0002,0.0007
5,19,2092,8,304.2569,0.9053,0.0,0.0001
5,19,2092,9,301.3687,1.3861,0.0004,0.0014
5,19,2092,10,297.0794,2.4367,0.0004,0.0012
5,19,2092,11,293.4038,1.2104,0.0001,0.0003
5,19,2092,12,289.6959,2.6548,0.0029,0.0055
5,19,2093,1,288.0634,1.9621,0.001,0.0028
5,19,2093,2,287.9168,1.8761,0.0015,0.0035
5,19,2093,3,289.2229,1.5923,0.0016,0.0037
5,19,2093,4,292.4088,1.6386,0.0009,0.0022
5,19,2093,5,294.9826,1.9881,0.0004,0.0009
5,19,2093,6,301.8336,2.9244,0.0001,0.0004
5,19,2093,7,303.4637,1.7237,0.0,0.0
5,19,2093,8,304.0709,1.3344,0.0005,0.0015
5,19,2093,9,301.4895,2.2694,0.0003,0.0007
5,19,2093,10,298.6765,1.8466,0.0019,0.0045
5,19,2093,11,292.4877,1.5937,0.0006,0.0015
5,19,2093,12,289.0285,1.5061,0.0026,0.0054
5,19,2094,1,287.4865,1.124,0.0011,0.0021
5,19,2094,2,288.6466,1.5013,0.0011,0.0029
5,19,2094,3,289.5414,1.5669,0.002,0.0041
5,19,2094,4,292.9872,1.8071,0.0006,0.0017
5,19,2094,5,296.0122,2.1171,0.0012,0.0033
5,19,2094,6,299.7545,1.8296,0.0006,0.0015
5,19,2094,7,303.5259,1.5807,0.0,0.0001
5,19,2094,8,304.115,1.0584,0.0,0.0001
5,19,2094,9,302.3722,2.3155,0.0022,0.0052
5,19,2094,10,297.899,2.2871,0.0013,0.0025
5,19,2094,11,292.6816,1.9546,0.0018,0.0046
5,19,2094,12,290.7543,1.7561,0.0013,0.004
5,19,2095,1,289.5076,1.4325,0.0016,0.0044
5,19,2095,2,286.3886,1.8239,0.0034,0.0049
5,19,2095,3,290.5303,2.531,0.0009,0.0028
5,19,2095,4,292.1775,2.273,0.0004,0.001
5,19,2095,5,296.3992,2.4985,0.0,0.0002
5,19,2095,6,302.6696,1.5483,0.0001,0.0002
5,19,2095,7,304.8333,1.6301,0.0,0.0
5,19,2095,8,304.6978,1.3678,0.0,0.0001
5,19,2095,9,301.7842,1.7326,0.0001,0.0003
5,19,2095,10,298.8864,2.3334,0.0002,0.0006
5,19,2095,11,294.3307,2.102,0.0003,0.0008
5,19,2095,12,289.4259,2.4048,0.0023,0.004
5,19,2096,1,289.8033,1.6476,0.0008,0.0023
5,19,2096,2,288.5194,1.7214,0.0011,0.0028
5,19,2096,3,287.4105,2.8139,0.0022,0.0049
5,19,2096,4,291.2457,1.928,0.0007,0.0015
5,19,2096,5,294.7025,2.3195,0.0005,0.0014
5,19,2096,6,300.212,1.8372,0.0002,0.0006
5,19,2096,7,303.6802,1.3606,0.0,0.0001
5,19,2096,8,304.2939,1.5637,0.0002,0.0005
5,19,2096,9,300.4428,1.8203,0.0009,0.0027
5,19,2096,10,297.318,2.2119,0.0028,0.0058
5,19,2096,11,292.5952,2.6295,0.0011,0.0028
5,19,2096,12,290.1673,1.5319,0.0008,0.0018
5,19,2097,1,288.8494,1.4369,0.0006,0.002
5,19,2097,2,290.1973,2.8276,0.0003,0.0008
5,19,2097,3,290.3436,2.8892,0.0002,0.0006
5,19,2097,4,293.1151,1.8524,0.0002,0.0005
5,19,2097,5,296.9883,1.7991,0.0013,0.0031
5,19,2097,6,302.7192,2.2024,0.0003,0.0013
5,19,2097,7,304.5041,1.4384,0.0001,0.0002
5,19,2097,8,304.616,1.1793,0.0004,0.0013
5,19,2097,9,301.6515,1.3483,0.002,0.0051
5,19,2097,10,297.8285,2.3577,0.0008,0.0022
5,19,2097,11,293.9752,1.8394,0.0025,0.0048
5,19,2097,12,289.2726,2.23,0.0035,0.0077
5,19,2098,1,287.5406,1.3121,0.0015,0.0029
5,19,2098,2,289.3624,1.4062,0.0009,0.0023
5,19,2098,3,290.0722,2.0829,0.0003,0.0011
5,19,2098,4,291.669,2.149,0.0005,0.0009
5,19,2098,5,296.1113,3.1379,0.0002,0.0007
5,19,2098,6,301.075,2.1524,0.0001,0.0003
5,19,2098,7,303.0694,1.2092,0.0,0.0
5,19,2098,8,304.1999,1.0954,0.0,0.0
5,19,2098,9,301.415,1.0231,0.0002,0.0006
5,19,2098,10,298.7251,1.5295,0.0005,0.0014
5,19,2098,11,294.5246,2.4104,0.0009,0.0021
5,19,2098,12,290.9179,0.9435,0.0008,0.0022
5,19,2099,1,287.2863,1.9268,0.0028,0.0048
5,19,2099,2,286.5797,1.5017,0.0015,0.0029
5,19,2099,3,290.8053,2.1344,0.0011,0.0028
5,19,2099,4,292.2693,2.0368,0.0013,0.0025
5,19,2099,5,297.1049,2.1408,0.0,0.0001
5,19,2099,6,301.5315,2.0619,0.0001,0.0003
5,19,2099,7,303.6819,1.2622,0.0,0.0001
5,19,2099,8,304.9148,1.1185,0.0,0.0001
5,19,2099,9,303.0284,1.522,0.0003,0.0013
5,19,2099,10,299.0438,1.5828,0.0027,0.006
5,19,2099,11,295.6545,1.577,0.0005,0.0014
5,19,2099,12,289.8804,1.6811,0.0019,0.0046
5,19,2100,1,288.5019,1.1245,0.0021,0.0051
5,19,2100,2,287.911,2.3142,0.0021,0.0043
5,19,2100,3,290.0146,2.8141,0.0007,0.0015
5,19,2100,4,291.1331,2.4316,0.0012,0.0023
5,19,2100,5,296.2558,2.9814,0.0003,0.0011
5,19,2100,6,300.3914,1.914,0.0002,0.0003
5,19,2100,7,304.4703,1.8397,0.0005,0.001
5,19,2100,8,305.6665,1.2499,0.0004,0.0009
5,19,2100,9,302.2168,1.5659,0.0001,0.0003
5,19,2100,10,298.3172,2.0199,0.0006,0.0025
5,19,2100,11,294.2507,1.887,0.0014,0.0035
5,19,2100,12,289.3655,1.5906,0.0034,0.0066
5,20,2051,1,282.3014,2.4351,0.0018,0.0035
5,20,2051,2,284.1818,2.3471,0.0005,0.0014
5,20,2051,3,287.5022,2.6297,0.0007,0.0021
5,20,2051,4,290.6473,2.5914,0.0012,0.0024
5,20,2051,5,295.9262,2.7726,0.0004,0.0013
5,20,2051,6,301.1946,2.049,0.0001,0.0002
5,20,2051,7,302.7414,1.524,0.0,0.0001
5,20,2051,8,302.6692,1.156,0.0,0.0001
5,20,2051,9,299.8432,1.7803,0.0002,0.0005
5,20,2051,10,295.2293,1.5664,0.0001,0.0003
5,20,2051,11,289.4141,3.4788,0.0006,0.0012
5,20,2051,12,286.2339,2.8874,0.0017,0.005
5,20,2052,1,285.0299,2.019,0.0029,0.0048
5,20,2052,2,285.4624,2.8086,0.0019,0.0034
5,20,2052,3,285.7302,3.6158,0.0014,0.0031
5,20,2052,4,289.6618,2.9631,0.0027,0.004
5,20,2052,5,295.8252,2.9752,0.0003,0.001
5,20,2052,6,299.3253,2.2715,0.0002,0.0005
5,20,2052,7,301.8272,1.2835,0.0,0.0001
5,20,2052,8,303.3326,1.4938,0.0002,0.0003
5,20,2052,9,300.4125,1.5015,0.0003,0.0009
5,20,2052,10,295.054,2.1314,0.0008,0.0026
5,20,2052,11,290.5717,1.9849,0.0024,0.0047
5,20,2052,12,284.2136,3.4142,0.0035,0.0061
5,20,2053,1,282.4131,2.0517,0.0027,0.0045
5,20,2053,2,283.0524,2.315,0.001,0.0023
5,20,2053,3,285.1375,2.4311,0.0011,0.0024
5,20,2053,4,289.5896,2.5218,0.0016,0.0031
5,20,2053,5,293.3742,1.7201,0.0009,0.0025
5,20,2053,6,297.129,1.3436,0.0008,0.0015
5,20,2053,7,300.6968,1.8122,0.0001,0.0003
5,20,2053,8,300.9065,1.6392,0.0003,0.0006
5,20,2053,9,300.0215,1.7423,0.0001,0.0003
5,20,2053,10,296.2238,1.6891,0.0003,0.0008
5,20,2053,11,290.2309,3.2304,0.0029,0.0052
5,20,2053,12,285.8647,1.6509,0.0012,0.0035
5,20,2054,1,285.0883,1.9363,0.001,0.0024
5,20,2054,2,285.7034,1.9624,0.0016,0.0033
5,20,2054,3,285.9155,2.2653,0.0011,0.0023
5,20,2054,4,288.9097,2.3386,0.0011,0.0022
5,20,2054,5,295.2885,2.7256,0.0007,0.0018
5,20,2054,6,300.0268,1.5425,0.0002,0.0004
5,20,2054,7,302.2333,1.4632,0.0,0.0001
5,20,2054,8,302.8331,1.257,0.0001,0.0002
5,20,2054,9,301.2758,0.9722,0.0001,0.0004
5,20,2054,10,297.6281,1.433,0.0003,0.0011
5,20,2054,11,290.5519,2.1786,0.0022,0.0054
5,20,2054,12,284.9849,2.6632,0.0012,0.0041
5,20,2055,1,284.4342,2.3937,0.0016,0.0031
5,20,2055,2,285.5346,2.1844,0.0031,0.0045
5,20,2055,3,286.763,3.4395,0.0006,0.0016
5,20,2055,4,288.5794,2.6699,0.0021,0.0038
5,20,2055,5,294.2804,2.1321,0.0004,0.0011
5,20,2055,6,299.1852,2.199,0.0004,0.0011
5,20,2055,7,301.8928,2.0524,0.0001,0.0003
5,20,2055,8,302.827,1.3252,0.0002,0.0003
5,20,2055,9,300.3582,1.5843,0.0,0.0001
5,20,2055,10,296.2436,1.2699,0.0007,0.002
5,20,2055,11,292.8032,1.7033,0.0011,0.0027
5,20,2055,12,286.4601,2.4004,0.0048,0.0064
5,20,2056,1,283.0579,2.59,0.0039,0.0061
5,20,2056,2,284.6442,3.0949,0.0016,0.0039
5,20,2056,3,287.6145,1.976,0.0008,0.0016
5,20,2056,4,289.9707,2.0569,0.0009,0.0018
5,20,2056,5,295.3537,2.167,0.0003,0.001
5,20,2056,6,298.7849,2.7527,0.0001,0.0005
5,20,2056,7,301.9076,1.6426,0.0002,0.0004
5,20,2056,8,302.6612,1.2208,0.0,0.0001
5,20,2056,9,299.3508,1.977,0.0002,0.0009
5,20,2056,10,295.119,1.1454,0.0008,0.0019
5,20,2056,11,290.5007,1.836,0.0008,0.0022
5,20,2056,12,286.0006,2.495,0.002,0.004
5,20,2057,1,285.2849,1.951,0.0017,0.0033
5,20,2057,2,286.198,4.6646,0.0008,0.002
5,20,2057,3,288.0663,2.9088,0.001,0.0026
5,20,2057,4,292.0172,2.8217,0.0008,0.002
5,20,2057,5,294.7092,2.1062,0.0014,0.0033
5,20,2057,6,299.8112,3.2169,0.0002,0.0006
5,20,2057,7,303.2034,1.4556,0.0,0.0001
5,20,2057,8,302.3357,1.1906,0.0,0.0001
5,20,2057,9,300.2934,2.2544,0.0002,0.0006
5,20,2057,10,294.4145,1.8955,0.0013,0.0035
5,20,2057,11,290.3852,2.0193,0.0021,0.0042
5,20,2057,12,286.4149,2.3658,0.0028,0.0057
5,20,2058,1,281.9763,2.0663,0.0032,0.0057
5,20,2058,2,282.9183,2.5755,0.0029,0.0052
5,20,2058,3,285.8428,2.085,0.0023,0.0046
5,20,2058,4,289.5933,2.3975,0.0009,0.0016
5,20,2058,5,292.7054,1.7355,0.0009,0.002
5,20,2058,6,298.455,2.9613,0.0002,0.0006
5,20,2058,7,301.2901,1.5153,0.0002,0.0004
5,20,2058,8,302.2765,1.089,0.0001,0.0002
5,20,2058,9,299.933,1.279,0.0001,0.0003
5,20,2058,10,295.7225,1.7319,0.0001,0.0003
5,20,2058,11,291.4569,2.4193,0.0016,0.0037
5,20,2058,12,284.4202,3.9781,0.0028,0.005
5,20,2059,1,285.183,2.0653,0.0018,0.0039
5,20,2059,2,283.8553,2.7178,0.0017,0.003
5,20,2059,3,285.6213,2.2402,0.0022,0.004
5,20,2059,4,289.9639,2.2297,0.0011,0.0022
5,20,2059,5,295.2722,2.0756,0.0013,0.0023
5,20,2059,6,297.7522,1.6602,0.0006,0.001
5,20,2059,7,300.473,1.2452,0.0002,0.0006
5,20,2059,8,302.4177,1.1613,0.0001,0.0002
5,20,2059,9,299.5335,1.6573,0.0008,0.002
5,20,2059,10,295.267,1.054,0.0003,0.0008
5,20,2059,11,290.6966,3.5458,0.0014,0.0034
5,20,2059,12,285.8615,1.542,0.0035,0.0055
5,20,2060,1,283.1154,1.943,0.002,0.0043
5,20,2060,2,285.4059,3.7114,0.0009,0.0028
5,20,2060,3,288.4015,2.82,0.0012,0.0027
5,20,2060,4,290.4629,1.7271,0.0014,0.0021
5,20,2060,5,295.0891,1.9173,0.0005,0.0012
