v,h,year,month,t2m_mean,t2m_std,precip_mean,precip_std
3,24,2058,4,271.0879,4.8258,0.0007,0.0016
3,24,2058,5,281.4706,4.0362,0.002,0.0031
3,24,2058,6,288.7354,3.6874,0.0034,0.0063
3,24,2058,7,292.5965,2.6411,0.0035,0.0061
3,24,2058,8,290.5979,4.3436,0.003,0.0055
3,24,2058,9,283.3219,4.8882,0.0022,0.0041
3,24,2058,10,271.8463,3.4911,0.0018,0.0033
3,24,2058,11,255.438,8.2271,0.0011,0.0023
3,24,2058,12,245.3081,7.2959,0.0007,0.0015
3,24,2059,1,250.2767,3.8005,0.0005,0.0008
3,24,2059,2,251.9632,5.3158,0.0003,0.0007
3,24,2059,3,264.2143,6.742,0.0003,0.0008
3,24,2059,4,273.3551,4.3451,0.0005,0.0011
3,24,2059,5,281.5494,4.8911,0.0016,0.003
3,24,2059,6,288.2816,3.9518,0.0024,0.0045
3,24,2059,7,292.1845,3.0502,0.0036,0.0069
3,24,2059,8,289.9186,2.5965,0.0026,0.0053
3,24,2059,9,283.1478,3.8031,0.0018,0.0037
3,24,2059,10,273.8726,4.1781,0.0016,0.0032
3,24,2059,11,259.9278,4.4334,0.0013,0.0019
3,24,2059,12,247.4461,4.8525,0.0006,0.0011
3,24,2060,1,245.7158,6.1617,0.0007,0.0013
3,24,2060,2,253.8421,5.5648,0.0005,0.0011
3,24,2060,3,264.9877,5.4494,0.0005,0.0011
3,24,2060,4,273.2397,3.8901,0.0011,0.0022
3,24,2060,5,282.5869,4.3236,0.0019,0.0032
3,24,2060,6,288.702,3.4253,0.0028,0.005
3,24,2060,7,290.4774,3.109,0.0033,0.0058
3,24,2060,8,291.4238,2.8849,0.0022,0.0047
3,24,2060,9,283.341,4.9187,0.0016,0.0031
3,24,2060,10,273.9091,4.8687,0.0014,0.0024
3,24,2060,11,257.3049,5.7664,0.0012,0.0022
3,24,2060,12,248.7831,7.2222,0.0013,0.002
3,24,2091,1,251.1081,4.8342,0.0007,0.0013
3,24,2091,2,253.2087,4.9314,0.0007,0.0012
3,24,2091,3,259.9879,5.6026,0.0004,0.0008
3,24,2091,4,272.6015,4.4518,0.0011,0.002
3,24,2091,5,281.1829,4.2235,0.0019,0.0035
3,24,2091,6,290.8479,3.2853,0.0029,0.005
3,24,2091,7,295.3879,3.123,0.0029,0.006
3,24,2091,8,291.6555,3.6125,0.0041,0.0075
3,24,2091,9,285.4272,4.5927,0.0024,0.0045
3,24,2091,10,273.553,4.1076,0.0017,0.0027
3,24,2091,11,260.0637,3.8413,0.0006,0.0011
3,24,2091,12,253.9,5.061,0.001,0.0016
3,24,2092,1,248.7151,4.5186,0.0006,0.0011
3,24,2092,2,254.2469,4.7736,0.0006,0.0012
3,24,2092,3,265.1986,4.8757,0.0006,0.0014
3,24,2092,4,275.4789,4.3035,0.0011,0.0022
3,24,2092,5,282.9948,4.011,0.0016,0.0034
3,24,2092,6,290.9299,3.6918,0.0024,0.0047
3,24,2092,7,292.7292,2.8236,0.0029,0.0056
3,24,2092,8,292.9155,2.7312,0.0034,0.0067
3,24,2092,9,283.0678,4.0307,0.0023,0.0044
3,24,2092,10,277.3095,4.104,0.0014,0.0022
3,24,2092,11,263.5108,7.1612,0.0013,0.002
3,24,2092,12,248.1489,5.3153,0.0006,0.0013
3,24,2093,1,250.9462,4.1907,0.0012,0.0015
3,24,2093,2,257.6242,5.0987,0.0009,0.0012
3,24,2093,3,263.8529,4.6958,0.0003,0.0009
3,24,2093,4,273.8605,2.8466,0.0013,0.0027
3,24,2093,5,282.7506,4.0717,0.0015,0.0028
3,24,2093,6,290.2384,3.3047,0.0026,0.004
3,24,2093,7,294.439,2.8504,0.0027,0.0051
3,24,2093,8,293.4979,4.3447,0.0031,0.0064
3,24,2093,9,284.9267,3.1525,0.0019,0.0036
3,24,2093,10,275.5071,5.3195,0.0012,0.0021
3,24,2093,11,261.3907,3.6823,0.0004,0.0008
3,24,2093,12,253.938,5.2459,0.0012,0.002
3,24,2094,1,248.1658,5.1428,0.0006,0.0012
3,24,2094,2,252.3555,4.0369,0.0004,0.0007
3,24,2094,3,263.8466,5.3028,0.0006,0.0009
3,24,2094,4,275.2619,3.6023,0.0011,0.0022
3,24,2094,5,284.2348,4.1284,0.0023,0.0038
3,24,2094,6,289.7016,3.9161,0.0032,0.0051
3,24,2094,7,294.9214,2.7666,0.0029,0.0058
3,24,2094,8,293.948,3.1234,0.0029,0.0053
3,24,2094,9,285.5122,4.3165,0.0026,0.0051
3,24,2094,10,276.7472,4.6038,0.0015,0.0027
3,24,2094,11,265.9234,5.3473,0.0015,0.0027
3,24,2094,12,254.0257,4.2299,0.0011,0.0017
3,24,2095,1,250.6425,4.638,0.0008,0.0013
3,24,2095,2,253.0285,6.6814,0.0006,0.0013
3,24,2095,3,265.6935,5.4491,0.0008,0.0015
3,24,2095,4,274.4699,4.0636,0.001,0.0021
3,24,2095,5,281.335,4.1991,0.002,0.0031
3,24,2095,6,291.8489,4.1838,0.0027,0.0051
3,24,2095,7,293.162,2.333,0.0037,0.0062
3,24,2095,8,290.8923,3.2258,0.0034,0.0063
3,24,2095,9,286.4117,4.0017,0.0024,0.0045
3,24,2095,10,276.8454,4.457,0.0015,0.0025
3,24,2095,11,260.6274,4.861,0.0015,0.0026
3,24,2095,12,254.4798,6.3541,0.0013,0.0022
3,24,2096,1,250.061,4.5041,0.0009,0.0013
3,24,2096,2,251.2017,4.8867,0.0005,0.001
3,24,2096,3,261.845,4.9312,0.0007,0.0011
3,24,2096,4,274.774,4.03,0.0012,0.0025
3,24,2096,5,284.7679,4.1545,0.0021,0.0037
3,24,2096,6,291.4176,3.579,0.0022,0.0035
3,24,2096,7,293.8148,2.7785,0.0045,0.0074
3,24,2096,8,294.7137,2.6377,0.0038,0.0068
3,24,2096,9,282.9448,4.6669,0.0023,0.0041
3,24,2096,10,274.157,4.2337,0.0012,0.0022
3,24,2096,11,263.5683,4.0281,0.0011,0.0013
3,24,2096,12,256.1751,5.1594,0.0009,0.0016
3,24,2097,1,252.9781,4.5575,0.0008,0.001
3,24,2097,2,259.7059,3.9363,0.0011,0.0015
3,24,2097,3,267.3579,4.4768,0.0007,0.0013
3,24,2097,4,275.7982,3.1008,0.0011,0.0024
3,24,2097,5,284.046,5.1685,0.002,0.0038
3,24,2097,6,291.8903,4.2662,0.0029,0.0047
3,24,2097,7,294.6216,2.4425,0.0039,0.0067
3,24,2097,8,293.5827,1.7758,0.005,0.0071
3,24,2097,9,285.5076,4.9041,0.0027,0.0052
3,24,2097,10,274.9441,5.2064,0.0012,0.0024
3,24,2097,11,262.7938,3.6475,0.0007,0.001
3,24,2097,12,253.0491,5.5892,0.0012,0.002
3,24,2098,1,248.3949,4.1281,0.0006,0.001
3,24,2098,2,255.9497,4.1771,0.0006,0.0011
3,24,2098,3,264.7272,4.7117,0.0005,0.0007
3,24,2098,4,275.04,3.8344,0.0007,0.0014
3,24,2098,5,283.4335,4.4938,0.0017,0.0033
3,24,2098,6,293.0057,3.2723,0.0019,0.0036
3,24,2098,7,294.7159,3.3444,0.0033,0.0071
3,24,2098,8,293.2211,2.3832,0.0025,0.0052
3,24,2098,9,285.5639,2.7422,0.0024,0.0044
3,24,2098,10,273.52,5.53,0.002,0.0031
3,24,2098,11,262.1159,4.0184,0.001,0.0015
3,24,2098,12,250.2781,4.8823,0.001,0.0016
3,24,2099,1,247.8685,5.7504,0.0007,0.0011
3,24,2099,2,255.2062,4.6699,0.0007,0.001
3,24,2099,3,264.1748,5.6698,0.0006,0.0011
3,24,2099,4,274.4339,3.5372,0.0007,0.0013
3,24,2099,5,284.5736,6.3152,0.0019,0.0033
3,24,2099,6,290.9527,3.9813,0.0026,0.0042
3,24,2099,7,293.9171,2.8118,0.0034,0.0065
3,24,2099,8,292.964,2.8463,0.0029,0.0058
3,24,2099,9,286.7162,3.4945,0.0021,0.0041
3,24,2099,10,274.721,4.979,0.0019,0.0032
3,24,2099,11,261.6304,5.9871,0.0016,0.0026
3,24,2099,12,255.0245,5.9958,0.0013,0.0022
3,24,2100,1,251.3666,4.7608,0.0009,0.0015
3,24,2100,2,254.6561,5.9725,0.0009,0.0015
3,24,2100,3,261.1218,5.0568,0.0005,0.0014
3,24,2100,4,273.8599,5.766,0.0014,0.0028
3,24,2100,5,283.2921,4.7339,0.0024,0.0045
3,24,2100,6,291.2037,2.878,0.0031,0.0047
3,24,2100,7,295.1877,2.166,0.0026,0.0056
3,24,2100,8,293.7731,2.0501,0.0023,0.0043
3,24,2100,9,288.2345,3.7068,0.0019,0.0036
3,24,2100,10,276.7368,5.2242,0.0014,0.0029
3,24,2100,11,264.4935,4.7337,0.0011,0.0018
3,24,2100,12,253.8698,4.5195,0.0009,0.0012
3,25,2051,1,252.955,4.8171,0.0011,0.0018
3,25,2051,2,256.4957,5.7661,0.001,0.0019
3,25,2051,3,263.1377,4.6602,0.0008,0.0013
3,25,2051,4,272.4441,2.5688,0.0012,0.0028
3,25,2051,5,279.1021,2.6267,0.0021,0.0039
3,25,2051,6,284.4144,3.3125,0.0026,0.0043
3,25,2051,7,289.7539,2.0664,0.003,0.0049
3,25,2051,8,287.8575,1.97,0.0038,0.0073
3,25,2051,9,283.9004,3.1893,0.0024,0.0047
3,25,2051,10,275.5085,3.3218,0.0019,0.0038
3,25,2051,11,262.1243,5.1995,0.002,0.0027
3,25,2051,12,256.4391,5.0045,0.0018,0.0027
3,25,2052,1,250.8913,4.6353,0.001,0.0015
3,25,2052,2,256.2587,4.0233,0.0007,0.0012
3,25,2052,3,258.4742,5.4886,0.001,0.0018
3,25,2052,4,270.9973,3.2696,0.001,0.0022
3,25,2052,5,278.1745,3.5359,0.0014,0.0028
3,25,2052,6,285.0544,2.8447,0.0018,0.0035
3,25,2052,7,289.1746,2.7846,0.0032,0.0056
3,25,2052,8,287.6817,2.3019,0.004,0.007
3,25,2052,9,283.1481,3.96,0.0018,0.0038
3,25,2052,10,273.8784,3.9473,0.002,0.0038
3,25,2052,11,260.358,5.6837,0.0015,0.0028
3,25,2052,12,253.8423,4.6127,0.001,0.0017
3,25,2053,1,248.7048,4.6319,0.0011,0.0013
3,25,2053,2,255.7735,4.3903,0.0009,0.0015
3,25,2053,3,260.2416,3.872,0.0009,0.0012
3,25,2053,4,271.9928,3.4267,0.0015,0.003
3,25,2053,5,278.978,3.4686,0.0023,0.0045
3,25,2053,6,284.4579,3.2868,0.0027,0.0051
3,25,2053,7,288.712,2.31,0.0023,0.0041
3,25,2053,8,288.4896,2.98,0.003,0.0058
3,25,2053,9,282.815,3.2739,0.0026,0.0049
3,25,2053,10,274.5379,3.3165,0.0023,0.004
3,25,2053,11,264.5385,5.1937,0.002,0.0033
3,25,2053,12,254.6969,5.3401,0.0014,0.0024
3,25,2054,1,250.9491,4.9951,0.0012,0.0017
3,25,2054,2,259.2471,4.4831,0.0009,0.0013
3,25,2054,3,265.0341,4.0444,0.001,0.0019
3,25,2054,4,272.4041,2.4912,0.0014,0.0028
3,25,2054,5,278.1131,3.0325,0.0024,0.0039
3,25,2054,6,285.0418,2.7171,0.0027,0.0047
3,25,2054,7,289.1769,2.6255,0.0018,0.0031
3,25,2054,8,288.8439,2.3554,0.0034,0.0064
3,25,2054,9,284.1762,3.0677,0.002,0.0043
3,25,2054,10,275.9933,4.2539,0.0019,0.0032
3,25,2054,11,263.2477,5.6279,0.0015,0.0028
3,25,2054,12,253.5671,4.5007,0.0016,0.0027
3,25,2055,1,252.05,4.5787,0.001,0.0014
3,25,2055,2,254.5693,3.2471,0.0006,0.0009
3,25,2055,3,261.6743,5.1253,0.0013,0.0021
3,25,2055,4,272.7731,2.9524,0.0007,0.0015
3,25,2055,5,278.6768,2.8913,0.0025,0.0042
3,25,2055,6,284.5894,3.7448,0.0023,0.0046
3,25,2055,7,289.6847,2.8346,0.0027,0.0048
3,25,2055,8,289.3762,2.5275,0.0027,0.0053
3,25,2055,9,282.7256,3.4093,0.0025,0.0049
3,25,2055,10,274.6141,4.2045,0.0017,0.0031
3,25,2055,11,262.1413,5.9674,0.002,0.0029
3,25,2055,12,255.6107,4.7954,0.0011,0.0018
3,25,2056,1,248.0561,3.7048,0.0012,0.0016
3,25,2056,2,258.0503,5.0901,0.0014,0.0024
3,25,2056,3,263.2558,4.9396,0.0015,0.0026
3,25,2056,4,272.9755,2.8936,0.0018,0.0033
3,25,2056,5,279.4983,3.1059,0.0017,0.0033
3,25,2056,6,285.2925,3.0723,0.0022,0.0038
3,25,2056,7,291.153,2.066,0.0023,0.0045
3,25,2056,8,289.0561,1.876,0.0042,0.0073
3,25,2056,9,283.1299,3.3997,0.0033,0.0057
3,25,2056,10,274.0622,3.8995,0.0023,0.0036
3,25,2056,11,261.7867,5.4437,0.002,0.0029
3,25,2056,12,253.1253,3.587,0.0012,0.0018
3,25,2057,1,254.9668,3.0507,0.001,0.0013
3,25,2057,2,256.4234,4.7882,0.0008,0.0016
3,25,2057,3,263.5176,3.3931,0.0007,0.0013
3,25,2057,4,271.8249,4.1787,0.001,0.0023
3,25,2057,5,279.3941,3.2496,0.0023,0.0042
3,25,2057,6,286.8637,2.8114,0.0021,0.0039
3,25,2057,7,289.1339,2.2346,0.002,0.0039
3,25,2057,8,288.1319,2.2027,0.0035,0.0062
3,25,2057,9,282.5067,2.7142,0.0029,0.0051
3,25,2057,10,274.7531,3.0888,0.0026,0.0036
3,25,2057,11,263.1894,4.9417,0.0018,0.0031
3,25,2057,12,254.9282,4.9452,0.001,0.0021
3,25,2058,1,253.5734,4.4159,0.0008,0.0012
3,25,2058,2,255.8161,4.1545,0.0008,0.0016
3,25,2058,3,262.9286,3.2837,0.0012,0.002
3,25,2058,4,270.3904,4.234,0.0007,0.0017
3,25,2058,5,279.4843,3.0319,0.0026,0.0043
3,25,2058,6,285.6047,3.0715,0.003,0.0059
3,25,2058,7,290.1869,2.3586,0.0032,0.0057
3,25,2058,8,290.0188,3.0814,0.003,0.0056
3,25,2058,9,284.8879,3.9,0.0022,0.0043
3,25,2058,10,274.5558,3.2654,0.0027,0.0049
3,25,2058,11,261.8279,6.4609,0.0021,0.0037
3,25,2058,12,252.8439,4.9036,0.0013,0.0022
3,25,2059,1,253.0841,3.4664,0.0009,0.0013
3,25,2059,2,255.2315,4.1619,0.001,0.0015
3,25,2059,3,264.6966,4.8984,0.0004,0.0007
3,25,2059,4,271.3464,3.9067,0.0008,0.0016
3,25,2059,5,279.1499,3.5367,0.0017,0.0036
3,25,2059,6,284.6512,3.1233,0.0026,0.0051
3,25,2059,7,289.9644,2.6618,0.0032,0.0062
3,25,2059,8,288.8929,2.2243,0.003,0.0056
3,25,2059,9,283.5073,2.845,0.0026,0.0049
3,25,2059,10,275.9814,3.8397,0.002,0.004
3,25,2059,11,262.8866,3.5552,0.0018,0.0029
3,25,2059,12,253.7849,4.2894,0.0011,0.0017
3,25,2060,1,252.0234,4.7339,0.0012,0.0019
3,25,2060,2,257.3214,4.422,0.0015,0.0028
3,25,2060,3,265.0567,4.7951,0.001,0.0019
3,25,2060,4,272.0904,3.1457,0.0014,0.0028
3,25,2060,5,279.8343,3.3885,0.0019,0.0031
3,25,2060,6,286.0151,3.4805,0.0025,0.005
3,25,2060,7,288.8221,2.7131,0.0029,0.006
3,25,2060,8,290.0224,2.1527,0.0024,0.0053
3,25,2060,9,284.1091,3.9005,0.0024,0.0047
3,25,2060,10,275.8771,3.9008,0.0024,0.004
3,25,2060,11,262.7377,4.8326,0.0024,0.0041
3,25,2060,12,255.0738,5.1472,0.002,0.0032
3,25,2091,1,255.9753,4.7736,0.0015,0.0022
3,25,2091,2,258.8249,3.9122,0.001,0.0018
3,25,2091,3,261.5023,4.3749,0.0008,0.0011
3,25,2091,4,272.4629,3.5019,0.0015,0.0028
3,25,2091,5,278.8755,3.0266,0.0024,0.0043
3,25,2091,6,287.8992,2.842,0.0021,0.0041
3,25,2091,7,292.7672,2.8793,0.0029,0.0062
3,25,2091,8,290.6469,2.6626,0.005,0.0093
3,25,2091,9,286.7295,3.5803,0.0026,0.0055
3,25,2091,10,275.7543,3.633,0.0028,0.0046
3,25,2091,11,263.2698,3.1523,0.0011,0.0017
3,25,2091,12,257.8883,3.9049,0.0013,0.0023
3,25,2092,1,253.779,3.7432,0.0012,0.0018
3,25,2092,2,258.2458,4.1742,0.0015,0.0025
3,25,2092,3,265.8711,4.2367,0.0009,0.0017
3,25,2092,4,274.5007,3.9451,0.0017,0.0032
3,25,2092,5,280.8054,3.2297,0.0023,0.0043
3,25,2092,6,287.0898,3.4052,0.002,0.0042
3,25,2092,7,290.3352,2.2635,0.0032,0.0065
3,25,2092,8,291.5167,1.9904,0.0036,0.0073
3,25,2092,9,284.6049,3.6307,0.0039,0.0067
3,25,2092,10,277.9716,3.0823,0.0018,0.0032
3,25,2092,11,266.8414,5.1612,0.002,0.0028
3,25,2092,12,255.4192,4.0492,0.0014,0.0024
3,25,2093,1,256.3806,3.4128,0.002,0.0027
3,25,2093,2,259.3599,3.9627,0.0009,0.0012
3,25,2093,3,264.632,3.7693,0.0006,0.0013
3,25,2093,4,272.9037,2.3668,0.0019,0.0038
3,25,2093,5,280.3686,3.2492,0.0019,0.0035
3,25,2093,6,287.7039,3.1092,0.002,0.0037
3,25,2093,7,292.2395,2.4655,0.0028,0.005
3,25,2093,8,292.1396,3.4994,0.0034,0.0074
3,25,2093,9,285.6565,2.594,0.0024,0.0045
3,25,2093,10,277.2162,4.3785,0.0019,0.0038
3,25,2093,11,265.4571,2.7779,0.0012,0.0016
3,25,2093,12,259.5107,4.3123,0.0018,0.0029
3,25,2094,1,254.4821,3.4884,0.001,0.0015
3,25,2094,2,256.7401,3.5528,0.0008,0.001
3,25,2094,3,265.2177,4.0881,0.0011,0.0018
3,25,2094,4,274.0858,3.0582,0.0015,0.0029
3,25,2094,5,281.6839,3.3247,0.0019,0.0036
3,25,2094,6,287.6266,2.9719,0.0027,0.0049
3,25,2094,7,292.413,2.6923,0.0023,0.0053
3,25,2094,8,292.4398,2.7467,0.0029,0.0054
3,25,2094,9,286.2468,3.0188,0.0032,0.0058
3,25,2094,10,278.2404,3.7284,0.0025,0.0045
3,25,2094,11,268.6326,5.0466,0.0025,0.004
3,25,2094,12,258.7633,3.6229,0.0019,0.0028
3,25,2095,1,255.0836,4.1895,0.0012,0.0018
3,25,2095,2,257.0152,4.9192,0.0012,0.0019
3,25,2095,3,266.254,4.2908,0.001,0.0017
3,25,2095,4,272.7676,3.6579,0.0013,0.0027
3,25,2095,5,279.9811,3.1558,0.0024,0.0039
3,25,2095,6,288.8792,3.4001,0.0024,0.005
3,25,2095,7,290.6798,2.0992,0.0035,0.0062
3,25,2095,8,290.5553,2.5052,0.0044,0.0079
3,25,2095,9,286.5782,3.5003,0.0031,0.0058
3,25,2095,10,278.567,3.7248,0.0022,0.0039
3,25,2095,11,264.0782,4.1702,0.0023,0.0042
3,25,2095,12,258.9857,4.498,0.0019,0.0031
3,25,2096,1,253.5124,3.8505,0.0012,0.0016
3,25,2096,2,256.3508,3.5933,0.0011,0.0018
3,25,2096,3,263.9933,3.9635,0.0015,0.0027
3,25,2096,4,273.6859,2.9813,0.0017,0.0034
3,25,2096,5,281.2311,3.2964,0.0025,0.0044
3,25,2096,6,288.0492,3.0191,0.0018,0.0031
3,25,2096,7,291.382,2.5381,0.0039,0.0065
3,25,2096,8,293.3378,2.0937,0.0036,0.0071
3,25,2096,9,284.1518,3.988,0.0033,0.0055
3,25,2096,10,275.9691,3.5917,0.0029,0.005
3,25,2096,11,266.3544,3.5121,0.0015,0.0016
3,25,2096,12,259.9536,4.0094,0.0013,0.0026
3,25,2097,1,257.1106,3.6628,0.0013,0.0019
3,25,2097,2,262.0035,3.554,0.0019,0.0028
3,25,2097,3,268.4189,3.2938,0.0011,0.0021
3,25,2097,4,274.4918,2.5279,0.0016,0.0036
3,25,2097,5,281.3356,3.9623,0.0022,0.0044
3,25,2097,6,288.388,3.5019,0.0035,0.0064
3,25,2097,7,292.2298,2.2,0.0043,0.0073
3,25,2097,8,292.7254,1.4698,0.0039,0.0055
3,25,2097,9,286.7411,4.3326,0.004,0.0074
3,25,2097,10,277.008,4.3633,0.0019,0.0037
3,25,2097,11,267.1705,2.637,0.0013,0.0022
3,25,2097,12,259.5377,4.3018,0.0022,0.0038
3,25,2098,1,254.3947,3.1591,0.0011,0.0014
3,25,2098,2,258.9104,3.699,0.0011,0.0017
3,25,2098,3,264.9772,3.8579,0.0008,0.0013
3,25,2098,4,273.7451,2.841,0.0011,0.0018
3,25,2098,5,280.9547,3.8902,0.0018,0.0045
3,25,2098,6,289.0499,3.0599,0.0019,0.0037
3,25,2098,7,292.8732,2.9977,0.0029,0.0066
3,25,2098,8,292.3115,1.8982,0.003,0.0066
3,25,2098,9,286.212,2.3142,0.0032,0.006
3,25,2098,10,276.6646,4.7534,0.0033,0.005
3,25,2098,11,265.7147,3.1782,0.0016,0.0023
3,25,2098,12,256.7176,3.9473,0.0014,0.0022
3,25,2099,1,252.7711,4.2327,0.0009,0.0012
3,25,2099,2,257.3822,3.5258,0.001,0.0012
3,25,2099,3,264.9814,4.2954,0.0008,0.0014
3,25,2099,4,273.1055,2.9217,0.0011,0.0023
3,25,2099,5,282.1411,4.9107,0.002,0.0039
3,25,2099,6,287.9187,3.509,0.0018,0.0034
3,25,2099,7,291.6683,2.6473,0.0031,0.0062
3,25,2099,8,292.1056,2.145,0.003,0.0061
3,25,2099,9,287.1251,3.0752,0.0028,0.005
3,25,2099,10,277.2301,4.1444,0.003,0.0051
3,25,2099,11,266.2896,4.7207,0.0023,0.0039
3,25,2099,12,260.0251,4.7351,0.0018,0.0032
3,25,2100,1,256.5253,3.7245,0.001,0.0017
3,25,2100,2,258.76,4.4954,0.0013,0.0023
3,25,2100,3,262.0187,4.1697,0.0009,0.0016
3,25,2100,4,272.1255,5.0089,0.002,0.0035
3,25,2100,5,281.1305,3.4494,0.0032,0.0061
3,25,2100,6,288.3912,2.8894,0.0026,0.0042
3,25,2100,7,291.8778,2.0209,0.0021,0.0044
3,25,2100,8,292.768,1.7074,0.0029,0.006
3,25,2100,9,288.7542,2.9445,0.0024,0.0052
3,25,2100,10,278.662,4.6626,0.0025,0.0049
3,25,2100,11,267.6852,3.8181,0.0022,0.0036
3,25,2100,12,259.2614,3.7977,0.0013,0.0018
3,26,2051,1,261.966,3.815,0.0024,0.0029
3,26,2051,2,262.1631,4.1134,0.0016,0.0021
3,26,2051,3,267.1606,3.8389,0.0016,0.0023
3,26,2051,4,273.2299,1.7323,0.0015,0.0029
3,26,2051,5,278.1063,1.9014,0.0018,0.0036
3,26,2051,6,282.2168,2.2517,0.0031,0.0057
3,26,2051,7,287.0696,1.9827,0.0029,0.0048
3,26,2051,8,286.4337,1.5747,0.0039,0.0079
3,26,2051,9,284.4226,2.397,0.0027,0.0052
3,26,2051,10,277.8479,2.7051,0.0026,0.0043
3,26,2051,11,268.0494,3.9974,0.003,0.0037
3,26,2051,12,264.8551,3.4967,0.0027,0.0036
3,26,2052,1,259.7511,3.5221,0.0019,0.0021
3,26,2052,2,263.2761,3.3919,0.0015,0.002
3,26,2052,3,264.0132,4.0904,0.0016,0.0023
3,26,2052,4,271.347,2.859,0.0016,0.0028
3,26,2052,5,277.1459,2.3084,0.0017,0.0032
3,26,2052,6,282.6725,2.0239,0.0015,0.0029
3,26,2052,7,286.2876,1.8051,0.0037,0.0068
3,26,2052,8,286.2905,1.6183,0.0036,0.0067
3,26,2052,9,283.9811,2.5863,0.0022,0.0039
3,26,2052,10,276.9792,2.8213,0.0032,0.0056
3,26,2052,11,267.4046,4.0085,0.0024,0.0037
3,26,2052,12,262.3356,3.3951,0.0016,0.002
3,26,2053,1,258.8873,3.3977,0.0024,0.0026
3,26,2053,2,263.1888,3.5828,0.0019,0.0027
3,26,2053,3,266.4564,3.2421,0.0023,0.0028
3,26,2053,4,273.3735,2.447,0.0017,0.003
3,26,2053,5,277.7581,2.2458,0.0028,0.0049
3,26,2053,6,282.0967,2.5473,0.0026,0.0049
3,26,2053,7,286.2293,1.8276,0.0024,0.0044
3,26,2053,8,287.4877,1.848,0.0027,0.0055
3,26,2053,9,283.6741,2.5084,0.0031,0.0057
3,26,2053,10,278.1137,2.3478,0.003,0.0047
3,26,2053,11,271.019,3.7899,0.0026,0.0042
3,26,2053,12,263.7566,3.9068,0.0021,0.0028
3,26,2054,1,260.1958,4.205,0.0021,0.0026
3,26,2054,2,264.355,2.9824,0.0015,0.002
3,26,2054,3,268.2799,2.8403,0.0016,0.0023
3,26,2054,4,273.0164,1.8672,0.0017,0.0028
3,26,2054,5,277.0396,1.998,0.0028,0.0043
3,26,2054,6,282.1552,1.9018,0.0033,0.0052
3,26,2054,7,286.2529,2.2584,0.0017,0.0033
3,26,2054,8,287.369,1.5524,0.0031,0.0059
3,26,2054,9,284.5036,2.0916,0.0027,0.0053
3,26,2054,10,278.4687,3.2047,0.0024,0.0034
3,26,2054,11,270.0105,3.9683,0.0025,0.004
3,26,2054,12,262.6211,3.4215,0.0026,0.0037
3,26,2055,1,259.8359,3.2107,0.0017,0.0019
3,26,2055,2,262.6984,2.7482,0.0014,0.0013
3,26,2055,3,266.2529,4.1333,0.0017,0.0023
3,26,2055,4,273.0391,2.1089,0.0012,0.0019
3,26,2055,5,277.8784,1.8398,0.0023,0.0036
3,26,2055,6,282.283,2.7567,0.002,0.0041
3,26,2055,7,287.5869,2.1853,0.0019,0.0034
3,26,2055,8,288.7221,1.7733,0.0022,0.005
3,26,2055,9,284.0959,2.8675,0.0028,0.0052
3,26,2055,10,277.765,3.2384,0.0025,0.0037
3,26,2055,11,268.9171,4.3492,0.0027,0.0037
3,26,2055,12,263.4751,3.3686,0.0018,0.0024
3,26,2056,1,258.188,3.0475,0.0024,0.0028
3,26,2056,2,265.127,4.2506,0.0021,0.0032
3,26,2056,3,268.4002,3.2703,0.002,0.0033
3,26,2056,4,274.7022,1.9171,0.0018,0.003
3,26,2056,5,278.6073,2.0925,0.0017,0.0029
3,26,2056,6,282.7444,2.2491,0.0029,0.0051
3,26,2056,7,287.8382,1.7154,0.0022,0.0045
3,26,2056,8,288.2259,1.4716,0.0037,0.007
3,26,2056,9,284.6834,2.2562,0.0035,0.0062
3,26,2056,10,277.4856,3.1943,0.0032,0.0049
3,26,2056,11,268.5534,3.8458,0.003,0.004
3,26,2056,12,262.7788,2.83,0.0021,0.0028
3,26,2057,1,262.5233,2.2008,0.0022,0.0025
3,26,2057,2,263.338,3.8283,0.0017,0.0026
3,26,2057,3,267.1346,2.4293,0.0017,0.0024
3,26,2057,4,272.1267,3.6686,0.0009,0.0019
3,26,2057,5,278.1729,2.2431,0.0029,0.005
3,26,2057,6,284.3396,2.3061,0.0018,0.0038
3,26,2057,7,286.9365,1.6427,0.0024,0.0049
3,26,2057,8,287.4809,1.4691,0.0037,0.0069
3,26,2057,9,283.605,2.1115,0.0035,0.0062
3,26,2057,10,277.9589,2.3689,0.0032,0.0047
3,26,2057,11,270.1095,2.9571,0.003,0.0043
3,26,2057,12,263.642,3.4816,0.0016,0.0024
3,26,2058,1,262.5251,3.3873,0.002,0.0027
3,26,2058,2,263.2356,3.1465,0.0017,0.0023
3,26,2058,3,268.0546,2.5544,0.0024,0.0035
3,26,2058,4,272.135,3.0494,0.0015,0.0021
3,26,2058,5,278.6321,2.1957,0.0024,0.004
3,26,2058,6,283.3932,2.0867,0.0026,0.0047
3,26,2058,7,287.8075,1.7656,0.0032,0.0055
3,26,2058,8,289.2145,1.7724,0.0021,0.0041
3,26,2058,9,285.7568,2.6699,0.0024,0.0047
3,26,2058,10,278.0638,2.7678,0.0036,0.0062
3,26,2058,11,269.8418,4.2999,0.0032,0.0048
